kpoint_index,kpoint_label,kpoint_distance,band_index,energy_eV,spin
7,,0.21728617961640592,35,1.2357,1
7,,0.21728617961640592,36,1.7573,1
7,,0.21728617961640592,37,2.2179,1
7,,0.21728617961640592,38,2.8677,1
7,,0.21728617961640592,39,2.9313,1
7,,0.21728617961640592,40,2.9565,1
7,,0.21728617961640592,41,3.2189,1
7,,0.21728617961640592,42,3.8462,1
7,,0.21728617961640592,1,-19.8595,-1
7,,0.21728617961640592,2,-19.1304,-1
7,,0.21728617961640592,3,-19.1081,-1
7,,0.21728617961640592,4,-19.074,-1
7,,0.21728617961640592,5,-18.9197,-1
7,,0.21728617961640592,6,-18.9188,-1
7,,0.21728617961640592,7,-9.4246,-1
7,,0.21728617961640592,8,-8.9077,-1
7,,0.21728617961640592,9,-8.5771,-1
7,,0.21728617961640592,10,-8.5319,-1
7,,0.21728617961640592,11,-8.4293,-1
7,,0.21728617961640592,12,-8.3983,-1
7,,0.21728617961640592,13,-8.072,-1
7,,0.21728617961640592,14,-7.9546,-1
7,,0.21728617961640592,15,-7.8882,-1
7,,0.21728617961640592,16,-7.2087,-1
7,,0.21728617961640592,17,-7.0643,-1
7,,0.21728617961640592,18,-7.0396,-1
7,,0.21728617961640592,19,-6.6437,-1
7,,0.21728617961640592,20,-6.4902,-1
7,,0.21728617961640592,21,-6.4228,-1
7,,0.21728617961640592,22,-6.2399,-1
7,,0.21728617961640592,23,-6.1625,-1
7,,0.21728617961640592,24,-6.1018,-1
7,,0.21728617961640592,25,-2.6436,-1
7,,0.21728617961640592,26,-2.5093,-1
7,,0.21728617961640592,27,-2.4971,-1
7,,0.21728617961640592,28,-2.3798,-1
7,,0.21728617961640592,29,-2.3126,-1
7,,0.21728617961640592,30,-2.2653,-1
7,,0.21728617961640592,31,-1.442,-1
7,,0.21728617961640592,32,-1.4344,-1
7,,0.21728617961640592,33,-1.3869,-1
7,,0.21728617961640592,34,-1.3104,-1
7,,0.21728617961640592,35,1.3533,-1
7,,0.21728617961640592,36,1.7918,-1
7,,0.21728617961640592,37,2.244,-1
7,,0.21728617961640592,38,2.9804,-1
7,,0.21728617961640592,39,3.1134,-1
7,,0.21728617961640592,40,3.4032,-1
7,,0.21728617961640592,41,3.5385,-1
7,,0.21728617961640592,42,4.0194,-1
8,,0.2483270624187496,1,-19.8472,1
8,,0.2483270624187496,2,-19.126,1
8,,0.2483270624187496,3,-19.0744,1
8,,0.2483270624187496,4,-19.0465,1
8,,0.2483270624187496,5,-18.8981,1
8,,0.2483270624187496,6,-18.8967,1
8,,0.2483270624187496,7,-9.6498,1
8,,0.2483270624187496,8,-9.1638,1
8,,0.2483270624187496,9,-8.7847,1
8,,0.2483270624187496,10,-8.7526,1
8,,0.2483270624187496,11,-8.7222,1
8,,0.2483270624187496,12,-8.5829,1
8,,0.2483270624187496,13,-8.4601,1
8,,0.2483270624187496,14,-8.3395,1
8,,0.2483270624187496,15,-8.2722,1
8,,0.2483270624187496,16,-7.5825,1
8,,0.2483270624187496,17,-7.2672,1
8,,0.2483270624187496,18,-7.2662,1
8,,0.2483270624187496,19,-6.8293,1
8,,0.2483270624187496,20,-6.6511,1
8,,0.2483270624187496,21,-6.6033,1
8,,0.2483270624187496,22,-6.4978,1
8,,0.2483270624187496,23,-6.2211,1
8,,0.2483270624187496,24,-6.1833,1
8,,0.2483270624187496,25,-5.4452,1
8,,0.2483270624187496,26,-5.2317,1
8,,0.2483270624187496,27,-5.1802,1
8,,0.2483270624187496,28,-4.9961,1
8,,0.2483270624187496,29,-4.8944,1
8,,0.2483270624187496,30,-4.8324,1
8,,0.2483270624187496,31,-3.2287,1
8,,0.2483270624187496,32,-3.2113,1
8,,0.2483270624187496,33,-3.0771,1
8,,0.2483270624187496,34,-2.9705,1
8,,0.2483270624187496,35,1.3189,1
8,,0.2483270624187496,36,1.808,1
8,,0.2483270624187496,37,2.2778,1
8,,0.2483270624187496,38,2.9216,1
8,,0.2483270624187496,39,2.9527,1
8,,0.2483270624187496,40,3.0071,1
8,,0.2483270624187496,41,3.2968,1
8,,0.2483270624187496,42,3.7389,1
8,,0.2483270624187496,1,-19.8417,-1
8,,0.2483270624187496,2,-19.1504,-1
8,,0.2483270624187496,3,-19.1029,-1
8,,0.2483270624187496,4,-19.0763,-1
8,,0.2483270624187496,5,-18.9222,-1
8,,0.2483270624187496,6,-18.9218,-1
8,,0.2483270624187496,7,-9.4173,-1
8,,0.2483270624187496,8,-8.9041,-1
8,,0.2483270624187496,9,-8.5833,-1
8,,0.2483270624187496,10,-8.5474,-1
8,,0.2483270624187496,11,-8.4267,-1
8,,0.2483270624187496,12,-8.3607,-1
8,,0.2483270624187496,13,-8.0663,-1
8,,0.2483270624187496,14,-7.9456,-1
8,,0.2483270624187496,15,-7.8899,-1
8,,0.2483270624187496,16,-7.2157,-1
8,,0.2483270624187496,17,-7.0166,-1
8,,0.2483270624187496,18,-7.0163,-1
8,,0.2483270624187496,19,-6.6419,-1
8,,0.2483270624187496,20,-6.5114,-1
8,,0.2483270624187496,21,-6.5061,-1
8,,0.2483270624187496,22,-6.2536,-1
8,,0.2483270624187496,23,-6.1541,-1
8,,0.2483270624187496,24,-6.1023,-1
8,,0.2483270624187496,25,-2.6517,-1
8,,0.2483270624187496,26,-2.5265,-1
8,,0.2483270624187496,27,-2.4906,-1
8,,0.2483270624187496,28,-2.3577,-1
8,,0.2483270624187496,29,-2.3159,-1
8,,0.2483270624187496,30,-2.2589,-1
8,,0.2483270624187496,31,-1.441,-1
8,,0.2483270624187496,32,-1.4316,-1
8,,0.2483270624187496,33,-1.4069,-1
8,,0.2483270624187496,34,-1.3162,-1
8,,0.2483270624187496,35,1.4307,-1
8,,0.2483270624187496,36,1.8438,-1
8,,0.2483270624187496,37,2.3032,-1
8,,0.2483270624187496,38,3.0459,-1
8,,0.2483270624187496,39,3.188,-1
8,,0.2483270624187496,40,3.492,-1
8,,0.2483270624187496,41,3.5001,-1
8,,0.2483270624187496,42,3.9109,-1
9,,0.2793679452210933,1,-19.8268,1
9,,0.2793679452210933,2,-19.1489,1
9,,0.2793679452210933,3,-19.0704,1
9,,0.2793679452210933,4,-19.0471,1
9,,0.2793679452210933,5,-18.9009,1
9,,0.2793679452210933,6,-18.9002,1
9,,0.2793679452210933,7,-9.6415,1
9,,0.2793679452210933,8,-9.1583,1
9,,0.2793679452210933,9,-8.7921,1
9,,0.2793679452210933,10,-8.7497,1
9,,0.2793679452210933,11,-8.7305,1
9,,0.2793679452210933,12,-8.5535,1
9,,0.2793679452210933,13,-8.4818,1
9,,0.2793679452210933,14,-8.3281,1
9,,0.2793679452210933,15,-8.2441,1
9,,0.2793679452210933,16,-7.5887,1
9,,0.2793679452210933,17,-7.2269,1
9,,0.2793679452210933,18,-7.2171,1
9,,0.2793679452210933,19,-6.877,1
9,,0.2793679452210933,20,-6.7275,1
9,,0.2793679452210933,21,-6.6084,1
9,,0.2793679452210933,22,-6.5289,1
9,,0.2793679452210933,23,-6.2207,1
9,,0.2793679452210933,24,-6.1674,1
9,,0.2793679452210933,25,-5.4387,1
9,,0.2793679452210933,26,-5.2364,1
9,,0.2793679452210933,27,-5.1849,1
9,,0.2793679452210933,28,-4.9876,1
9,,0.2793679452210933,29,-4.891,1
9,,0.2793679452210933,30,-4.8127,1
9,,0.2793679452210933,31,-3.2275,1
9,,0.2793679452210933,32,-3.2093,1
9,,0.2793679452210933,33,-3.0971,1
9,,0.2793679452210933,34,-2.9791,1
9,,0.2793679452210933,35,1.4094,1
9,,0.2793679452210933,36,1.8641,1
9,,0.2793679452210933,37,2.3453,1
9,,0.2793679452210933,38,2.8888,1
9,,0.2793679452210933,39,3.0384,1
9,,0.2793679452210933,40,3.0779,1
9,,0.2793679452210933,41,3.3879,1
9,,0.2793679452210933,42,3.628,1
9,,0.2793679452210933,1,-19.822,-1
9,,0.2793679452210933,2,-19.1723,-1
9,,0.2793679452210933,3,-19.0983,-1
9,,0.2793679452210933,4,-19.0773,-1
9,,0.2793679452210933,5,-18.9256,-1
9,,0.2793679452210933,6,-18.9247,-1
9,,0.2793679452210933,7,-9.4091,-1
9,,0.2793679452210933,8,-8.9001,-1
9,,0.2793679452210933,9,-8.5925,-1
9,,0.2793679452210933,10,-8.5569,-1
9,,0.2793679452210933,11,-8.4201,-1
9,,0.2793679452210933,12,-8.3221,-1
9,,0.2793679452210933,13,-8.081,-1
9,,0.2793679452210933,14,-7.9168,-1
9,,0.2793679452210933,15,-7.891,-1
9,,0.2793679452210933,16,-7.2275,-1
9,,0.2793679452210933,17,-6.994,-1
9,,0.2793679452210933,18,-6.9651,-1
9,,0.2793679452210933,19,-6.6424,-1
9,,0.2793679452210933,20,-6.6013,-1
9,,0.2793679452210933,21,-6.5276,-1
9,,0.2793679452210933,22,-6.2664,-1
9,,0.2793679452210933,23,-6.1436,-1
9,,0.2793679452210933,24,-6.1011,-1
9,,0.2793679452210933,25,-2.6596,-1
9,,0.2793679452210933,26,-2.5452,-1
9,,0.2793679452210933,27,-2.4855,-1
9,,0.2793679452210933,28,-2.3362,-1
9,,0.2793679452210933,29,-2.3182,-1
9,,0.2793679452210933,30,-2.2524,-1
9,,0.2793679452210933,31,-1.4397,-1
9,,0.2793679452210933,32,-1.43,-1
9,,0.2793679452210933,33,-1.4242,-1
9,,0.2793679452210933,34,-1.3226,-1
9,,0.2793679452210933,35,1.5152,-1
9,,0.2793679452210933,36,1.9013,-1
9,,0.2793679452210933,37,2.37,-1
9,,0.2793679452210933,38,3.1149,-1
9,,0.2793679452210933,39,3.2705,-1
9,,0.2793679452210933,40,3.4358,-1
9,,0.2793679452210933,41,3.5951,-1
9,,0.2793679452210933,42,3.7937,-1
10,,0.3104088162279018,1,-19.8047,1
10,,0.3104088162279018,2,-19.1737,1
10,,0.3104088162279018,3,-19.0683,1
10,,0.3104088162279018,4,-19.0452,1
10,,0.3104088162279018,5,-18.9045,1
10,,0.3104088162279018,6,-18.9035,1
10,,0.3104088162279018,7,-9.6331,1
10,,0.3104088162279018,8,-9.1521,1
10,,0.3104088162279018,9,-8.8002,1
10,,0.3104088162279018,10,-8.7419,1
10,,0.3104088162279018,11,-8.7382,1
10,,0.3104088162279018,12,-8.5281,1
10,,0.3104088162279018,13,-8.5038,1
10,,0.3104088162279018,14,-8.313,1
10,,0.3104088162279018,15,-8.2101,1
10,,0.3104088162279018,16,-7.5974,1
10,,0.3104088162279018,17,-7.1983,1
10,,0.3104088162279018,18,-7.1711,1
10,,0.3104088162279018,19,-6.929,1
10,,0.3104088162279018,20,-6.7993,1
10,,0.3104088162279018,21,-6.609,1
10,,0.3104088162279018,22,-6.5512,1
10,,0.3104088162279018,23,-6.2193,1
10,,0.3104088162279018,24,-6.1529,1
10,,0.3104088162279018,25,-5.4381,1
10,,0.3104088162279018,26,-5.2373,1
10,,0.3104088162279018,27,-5.1908,1
10,,0.3104088162279018,28,-4.9798,1
10,,0.3104088162279018,29,-4.8893,1
10,,0.3104088162279018,30,-4.7937,1
10,,0.3104088162279018,31,-3.2261,1
10,,0.3104088162279018,32,-3.2103,1
10,,0.3104088162279018,33,-3.1115,1
10,,0.3104088162279018,34,-2.9885,1
10,,0.3104088162279018,35,1.5063,1
10,,0.3104088162279018,36,1.9254,1
10,,0.3104088162279018,37,2.4202,1
10,,0.3104088162279018,38,2.8472,1
10,,0.3104088162279018,39,3.1237,1
10,,0.3104088162279018,40,3.1523,1
10,,0.3104088162279018,41,3.4851,1
10,,0.3104088162279018,42,3.5207,1
10,,0.3104088162279018,1,-19.8006,-1
10,,0.3104088162279018,2,-19.196,-1
10,,0.3104088162279018,3,-19.0959,-1
10,,0.3104088162279018,4,-19.0756,-1
10,,0.3104088162279018,5,-18.9298,-1
10,,0.3104088162279018,6,-18.9274,-1
10,,0.3104088162279018,7,-9.4005,-1
10,,0.3104088162279018,8,-8.8955,-1
10,,0.3104088162279018,9,-8.6045,-1
10,,0.3104088162279018,10,-8.5603,-1
10,,0.3104088162279018,11,-8.4088,-1
10,,0.3104088162279018,12,-8.2846,-1
10,,0.3104088162279018,13,-8.1062,-1
10,,0.3104088162279018,14,-7.891,-1
10,,0.3104088162279018,15,-7.8778,-1
10,,0.3104088162279018,16,-7.2434,-1
10,,0.3104088162279018,17,-6.9738,-1
10,,0.3104088162279018,18,-6.9129,-1
10,,0.3104088162279018,19,-6.694,-1
10,,0.3104088162279018,20,-6.6488,-1
10,,0.3104088162279018,21,-6.5453,-1
10,,0.3104088162279018,22,-6.2785,-1
10,,0.3104088162279018,23,-6.1305,-1
10,,0.3104088162279018,24,-6.0996,-1
10,,0.3104088162279018,25,-2.6675,-1
10,,0.3104088162279018,26,-2.5646,-1
10,,0.3104088162279018,27,-2.4823,-1
10,,0.3104088162279018,28,-2.3193,-1
10,,0.3104088162279018,29,-2.3158,-1
10,,0.3104088162279018,30,-2.246,-1
10,,0.3104088162279018,31,-1.445,-1
10,,0.3104088162279018,32,-1.438,-1
10,,0.3104088162279018,33,-1.4228,-1
10,,0.3104088162279018,34,-1.3296,-1
10,,0.3104088162279018,35,1.6063,-1
10,,0.3104088162279018,36,1.9642,-1
10,,0.3104088162279018,37,2.4441,-1
10,,0.3104088162279018,38,3.1872,-1
10,,0.3104088162279018,39,3.3445,-1
10,,0.3104088162279018,40,3.3894,-1
10,,0.3104088162279018,41,3.6098,-1
10,,0.3104088162279018,42,3.7778,-1
11,,0.34144969903024547,1,-19.781,1
11,,0.34144969903024547,2,-19.1999,1
11,,0.34144969903024547,3,-19.0685,1
11,,0.34144969903024547,4,-19.0404,1
11,,0.34144969903024547,5,-18.9091,1
11,,0.34144969903024547,6,-18.9064,1
11,,0.34144969903024547,7,-9.625,1
11,,0.34144969903024547,8,-9.1446,1
11,,0.34144969903024547,9,-8.8089,1
11,,0.34144969903024547,10,-8.7451,1
11,,0.34144969903024547,11,-8.7291,1
11,,0.34144969903024547,12,-8.5257,1
11,,0.34144969903024547,13,-8.5083,1
11,,0.34144969903024547,14,-8.2933,1
11,,0.34144969903024547,15,-8.171,1
11,,0.34144969903024547,16,-7.6097,1
11,,0.34144969903024547,17,-7.1896,1
11,,0.34144969903024547,18,-7.1338,1
11,,0.34144969903024547,19,-6.9805,1
11,,0.34144969903024547,20,-6.8543,1
11,,0.34144969903024547,21,-6.605,1
11,,0.34144969903024547,22,-6.5661,1
11,,0.34144969903024547,23,-6.2158,1
11,,0.34144969903024547,24,-6.1417,1
11,,0.34144969903024547,25,-5.4433,1
11,,0.34144969903024547,26,-5.2343,1
11,,0.34144969903024547,27,-5.1975,1
11,,0.34144969903024547,28,-4.9725,1
11,,0.34144969903024547,29,-4.8894,1
11,,0.34144969903024547,30,-4.7762,1
11,,0.34144969903024547,31,-3.2244,1
11,,0.34144969903024547,32,-3.2157,1
11,,0.34144969903024547,33,-3.1185,1
11,,0.34144969903024547,34,-2.9983,1
11,,0.34144969903024547,35,1.609,1
11,,0.34144969903024547,36,1.9916,1
11,,0.34144969903024547,37,2.5023,1
11,,0.34144969903024547,38,2.7988,1
11,,0.34144969903024547,39,3.2083,1
11,,0.34144969903024547,40,3.2261,1
11,,0.34144969903024547,41,3.4015,1
11,,0.34144969903024547,42,3.612,1
11,,0.34144969903024547,1,-19.7778,-1
11,,0.34144969903024547,2,-19.2211,-1
11,,0.34144969903024547,3,-19.0962,-1
11,,0.34144969903024547,4,-19.0706,-1
11,,0.34144969903024547,5,-18.9346,-1
11,,0.34144969903024547,6,-18.9301,-1
11,,0.34144969903024547,7,-9.3918,-1
11,,0.34144969903024547,8,-8.89,-1
11,,0.34144969903024547,9,-8.6172,-1
11,,0.34144969903024547,10,-8.5594,-1
11,,0.34144969903024547,11,-8.3927,-1
11,,0.34144969903024547,12,-8.2495,-1
11,,0.34144969903024547,13,-8.1361,-1
11,,0.34144969903024547,14,-7.8891,-1
11,,0.34144969903024547,15,-7.8343,-1
11,,0.34144969903024547,16,-7.2639,-1
11,,0.34144969903024547,17,-6.9564,-1
11,,0.34144969903024547,18,-6.8643,-1
11,,0.34144969903024547,19,-6.7819,-1
11,,0.34144969903024547,20,-6.667,-1
11,,0.34144969903024547,21,-6.5538,-1
11,,0.34144969903024547,22,-6.2899,-1
11,,0.34144969903024547,23,-6.1149,-1
11,,0.34144969903024547,24,-6.0986,-1
11,,0.34144969903024547,25,-2.6753,-1
11,,0.34144969903024547,26,-2.5842,-1
11,,0.34144969903024547,27,-2.481,-1
11,,0.34144969903024547,28,-2.319,-1
11,,0.34144969903024547,29,-2.297,-1
11,,0.34144969903024547,30,-2.2399,-1
11,,0.34144969903024547,31,-1.4611,-1
11,,0.34144969903024547,32,-1.436,-1
11,,0.34144969903024547,33,-1.4178,-1
11,,0.34144969903024547,34,-1.3369,-1
11,,0.34144969903024547,35,1.7031,-1
11,,0.34144969903024547,36,2.0321,-1
11,,0.34144969903024547,37,2.5256,-1
11,,0.34144969903024547,38,3.2632,-1
11,,0.34144969903024547,39,3.2965,-1
11,,0.34144969903024547,40,3.4675,-1
11,,0.34144969903024547,41,3.5184,-1
11,,0.34144969903024547,42,3.7825,-1
12,,0.3724905818325892,1,-19.7561,1
12,,0.3724905818325892,2,-19.2273,1
12,,0.3724905818325892,3,-19.0699,1
12,,0.3724905818325892,4,-19.0337,1
12,,0.3724905818325892,5,-18.9144,1
12,,0.3724905818325892,6,-18.9091,1
12,,0.3724905818325892,7,-9.6178,1
12,,0.3724905818325892,8,-9.1358,1
12,,0.3724905818325892,9,-8.8179,1
12,,0.3724905818325892,10,-8.7502,1
12,,0.3724905818325892,11,-8.7124,1
12,,0.3724905818325892,12,-8.5469,1
12,,0.3724905818325892,13,-8.4948,1
12,,0.3724905818325892,14,-8.2686,1
12,,0.3724905818325892,15,-8.1275,1
12,,0.3724905818325892,16,-7.6272,1
12,,0.3724905818325892,17,-7.2084,1
12,,0.3724905818325892,18,-7.1212,1
12,,0.3724905818325892,19,-7.0155,1
12,,0.3724905818325892,20,-6.8822,1
12,,0.3724905818325892,21,-6.5961,1
12,,0.3724905818325892,22,-6.574,1
12,,0.3724905818325892,23,-6.2108,1
12,,0.3724905818325892,24,-6.1348,1
12,,0.3724905818325892,25,-5.453,1
12,,0.3724905818325892,26,-5.2285,1
12,,0.3724905818325892,27,-5.2044,1
12,,0.3724905818325892,28,-4.9657,1
12,,0.3724905818325892,29,-4.8913,1
12,,0.3724905818325892,30,-4.7604,1
12,,0.3724905818325892,31,-3.2251,1
12,,0.3724905818325892,32,-3.2224,1
12,,0.3724905818325892,33,-3.1186,1
12,,0.3724905818325892,34,-3.0085,1
12,,0.3724905818325892,35,1.7168,1
12,,0.3724905818325892,36,2.0624,1
12,,0.3724905818325892,37,2.5913,1
12,,0.3724905818325892,38,2.7465,1
12,,0.3724905818325892,39,3.2813,1
12,,0.3724905818325892,40,3.293,1
12,,0.3724905818325892,41,3.3091,1
12,,0.3724905818325892,42,3.5639,1
12,,0.3724905818325892,1,-19.7537,-1
12,,0.3724905818325892,2,-19.2474,-1
12,,0.3724905818325892,3,-19.0979,-1
12,,0.3724905818325892,4,-19.0636,-1
12,,0.3724905818325892,5,-18.94,-1
12,,0.3724905818325892,6,-18.9327,-1
12,,0.3724905818325892,7,-9.3836,-1
12,,0.3724905818325892,8,-8.8832,-1
12,,0.3724905818325892,9,-8.6293,-1
12,,0.3724905818325892,10,-8.5552,-1
12,,0.3724905818325892,11,-8.3724,-1
12,,0.3724905818325892,12,-8.2184,-1
12,,0.3724905818325892,13,-8.1678,-1
12,,0.3724905818325892,14,-7.8843,-1
12,,0.3724905818325892,15,-7.789,-1
12,,0.3724905818325892,16,-7.2905,-1
12,,0.3724905818325892,17,-6.9425,-1
12,,0.3724905818325892,18,-6.8817,-1
12,,0.3724905818325892,19,-6.8005,-1
12,,0.3724905818325892,20,-6.6977,-1
12,,0.3724905818325892,21,-6.5508,-1
12,,0.3724905818325892,22,-6.3005,-1
12,,0.3724905818325892,23,-6.0995,-1
12,,0.3724905818325892,24,-6.0968,-1
12,,0.3724905818325892,25,-2.683,-1
12,,0.3724905818325892,26,-2.6032,-1
12,,0.3724905818325892,27,-2.4816,-1
12,,0.3724905818325892,28,-2.3175,-1
12,,0.3724905818325892,29,-2.2801,-1
12,,0.3724905818325892,30,-2.2341,-1
12,,0.3724905818325892,31,-1.4755,-1
12,,0.3724905818325892,32,-1.4335,-1
12,,0.3724905818325892,33,-1.412,-1
12,,0.3724905818325892,34,-1.3444,-1
12,,0.3724905818325892,35,1.8053,-1
12,,0.3724905818325892,36,2.1048,-1
12,,0.3724905818325892,37,2.6141,-1
12,,0.3724905818325892,38,3.2286,-1
12,,0.3724905818325892,39,3.3426,-1
12,,0.3724905818325892,40,3.4121,-1
12,,0.3724905818325892,41,3.5664,-1
12,,0.3724905818325892,42,3.6706,-1
13,,0.4035314646349329,1,-19.7304,1
13,,0.4035314646349329,2,-19.2553,1
13,,0.4035314646349329,3,-19.0719,1
13,,0.4035314646349329,4,-19.0259,1
13,,0.4035314646349329,5,-18.9203,1
13,,0.4035314646349329,6,-18.9116,1
13,,0.4035314646349329,7,-9.6117,1
13,,0.4035314646349329,8,-9.1254,1
13,,0.4035314646349329,9,-8.8268,1
13,,0.4035314646349329,10,-8.7537,1
13,,0.4035314646349329,11,-8.6928,1
13,,0.4035314646349329,12,-8.5671,1
13,,0.4035314646349329,13,-8.487,1
13,,0.4035314646349329,14,-8.239,1
13,,0.4035314646349329,15,-8.0806,1
13,,0.4035314646349329,16,-7.6517,1
13,,0.4035314646349329,17,-7.2494,1
13,,0.4035314646349329,18,-7.1539,1
13,,0.4035314646349329,19,-7.0132,1
13,,0.4035314646349329,20,-6.8856,1
13,,0.4035314646349329,21,-6.5822,1
13,,0.4035314646349329,22,-6.5755,1
13,,0.4035314646349329,23,-6.2049,1
13,,0.4035314646349329,24,-6.1324,1
13,,0.4035314646349329,25,-5.4653,1
13,,0.4035314646349329,26,-5.2213,1
13,,0.4035314646349329,27,-5.2112,1
13,,0.4035314646349329,28,-4.9593,1
13,,0.4035314646349329,29,-4.8945,1
13,,0.4035314646349329,30,-4.7466,1
13,,0.4035314646349329,31,-3.2364,1
13,,0.4035314646349329,32,-3.2202,1
13,,0.4035314646349329,33,-3.114,1
13,,0.4035314646349329,34,-3.0185,1
13,,0.4035314646349329,35,1.8294,1
13,,0.4035314646349329,36,2.1374,1
13,,0.4035314646349329,37,2.6785,1
13,,0.4035314646349329,38,2.7021,1
13,,0.4035314646349329,39,3.1947,1
13,,0.4035314646349329,40,3.3408,1
13,,0.4035314646349329,41,3.373,1
13,,0.4035314646349329,42,3.4813,1
13,,0.4035314646349329,1,-19.7288,-1
13,,0.4035314646349329,2,-19.2742,-1
13,,0.4035314646349329,3,-19.1002,-1
13,,0.4035314646349329,4,-19.0555,-1
13,,0.4035314646349329,5,-18.946,-1
13,,0.4035314646349329,6,-18.935,-1
13,,0.4035314646349329,7,-9.3762,-1
13,,0.4035314646349329,8,-8.8751,-1
13,,0.4035314646349329,9,-8.6402,-1
13,,0.4035314646349329,10,-8.5483,-1
13,,0.4035314646349329,11,-8.3489,-1
13,,0.4035314646349329,12,-8.2002,-1
13,,0.4035314646349329,13,-8.1924,-1
13,,0.4035314646349329,14,-7.8753,-1
13,,0.4035314646349329,15,-7.7433,-1
13,,0.4035314646349329,16,-7.3253,-1
13,,0.4035314646349329,17,-6.955,-1
13,,0.4035314646349329,18,-6.932,-1
13,,0.4035314646349329,19,-6.7569,-1
13,,0.4035314646349329,20,-6.7362,-1
13,,0.4035314646349329,21,-6.54,-1
13,,0.4035314646349329,22,-6.3101,-1
13,,0.4035314646349329,23,-6.1004,-1
13,,0.4035314646349329,24,-6.0795,-1
13,,0.4035314646349329,25,-2.6905,-1
13,,0.4035314646349329,26,-2.6212,-1
13,,0.4035314646349329,27,-2.4836,-1
13,,0.4035314646349329,28,-2.3151,-1
13,,0.4035314646349329,29,-2.2652,-1
13,,0.4035314646349329,30,-2.2288,-1
13,,0.4035314646349329,31,-1.4881,-1
13,,0.4035314646349329,32,-1.4307,-1
13,,0.4035314646349329,33,-1.4055,-1
13,,0.4035314646349329,34,-1.352,-1
13,,0.4035314646349329,35,1.9124,-1
13,,0.4035314646349329,36,2.1819,-1
13,,0.4035314646349329,37,2.7095,-1
13,,0.4035314646349329,38,3.1618,-1
13,,0.4035314646349329,39,3.3074,-1
13,,0.4035314646349329,40,3.4238,-1
13,,0.4035314646349329,41,3.5263,-1
13,,0.4035314646349329,42,3.6897,-1
14,,0.43457234743727663,1,-19.7044,1
14,,0.43457234743727663,2,-19.2833,1
14,,0.43457234743727663,3,-19.074,1
14,,0.43457234743727663,4,-19.0176,1
14,,0.43457234743727663,5,-18.9266,1
14,,0.43457234743727663,6,-18.9138,1
14,,0.43457234743727663,7,-9.607,1
14,,0.43457234743727663,8,-9.1139,1
14,,0.43457234743727663,9,-8.835,1
14,,0.43457234743727663,10,-8.7557,1
14,,0.43457234743727663,11,-8.6714,1
14,,0.43457234743727663,12,-8.5858,1
14,,0.43457234743727663,13,-8.4838,1
14,,0.43457234743727663,14,-8.2052,1
14,,0.43457234743727663,15,-8.0315,1
14,,0.43457234743727663,16,-7.6852,1
14,,0.43457234743727663,17,-7.2979,1
14,,0.43457234743727663,18,-7.2094,1
14,,0.43457234743727663,19,-6.9951,1
14,,0.43457234743727663,20,-6.876,1
14,,0.43457234743727663,21,-6.5723,1
14,,0.43457234743727663,22,-6.5632,1
14,,0.43457234743727663,23,-6.1988,1
14,,0.43457234743727663,24,-6.1342,1
14,,0.43457234743727663,25,-5.4786,1
14,,0.43457234743727663,26,-5.2173,1
14,,0.43457234743727663,27,-5.214,1
14,,0.43457234743727663,28,-4.9534,1
14,,0.43457234743727663,29,-4.8989,1
14,,0.43457234743727663,30,-4.7349,1
14,,0.43457234743727663,31,-3.2478,1
14,,0.43457234743727663,32,-3.2179,1
14,,0.43457234743727663,33,-3.1068,1
14,,0.43457234743727663,34,-3.0282,1
14,,0.43457234743727663,35,1.9464,1
14,,0.43457234743727663,36,2.2164,1
14,,0.43457234743727663,37,2.6402,1
14,,0.43457234743727663,38,2.7926,1
14,,0.43457234743727663,39,3.0995,1
14,,0.43457234743727663,40,3.3064,1
14,,0.43457234743727663,41,3.3314,1
14,,0.43457234743727663,42,3.4421,1
14,,0.43457234743727663,1,-19.7037,-1
14,,0.43457234743727663,2,-19.3012,-1
14,,0.43457234743727663,3,-19.1024,-1
14,,0.43457234743727663,4,-19.0469,-1
14,,0.43457234743727663,5,-18.9525,-1
14,,0.43457234743727663,6,-18.9372,-1
14,,0.43457234743727663,7,-9.37,-1
14,,0.43457234743727663,8,-8.8662,-1
14,,0.43457234743727663,9,-8.6496,-1
14,,0.43457234743727663,10,-8.5392,-1
14,,0.43457234743727663,11,-8.3232,-1
14,,0.43457234743727663,12,-8.232,-1
14,,0.43457234743727663,13,-8.1721,-1
14,,0.43457234743727663,14,-7.861,-1
14,,0.43457234743727663,15,-7.6985,-1
14,,0.43457234743727663,16,-7.3702,-1
14,,0.43457234743727663,17,-7.0179,-1
14,,0.43457234743727663,18,-6.9249,-1
14,,0.43457234743727663,19,-6.7776,-1
14,,0.43457234743727663,20,-6.7143,-1
14,,0.43457234743727663,21,-6.5252,-1
14,,0.43457234743727663,22,-6.3189,-1
14,,0.43457234743727663,23,-6.1031,-1
14,,0.43457234743727663,24,-6.0622,-1
14,,0.43457234743727663,25,-2.6974,-1
14,,0.43457234743727663,26,-2.6376,-1
14,,0.43457234743727663,27,-2.4865,-1
14,,0.43457234743727663,28,-2.3124,-1
14,,0.43457234743727663,29,-2.2526,-1
14,,0.43457234743727663,30,-2.224,-1
14,,0.43457234743727663,31,-1.4987,-1
14,,0.43457234743727663,32,-1.4274,-1
